Date,Time,Latitude,Longtitude,Speed
140318,161130,37.5460616667,-122.276008333,13.22
140318,161137,37.5466516667,-122.275606667,22.37
140318,161144,37.5474816667,-122.275245,25.84
140318,161151,37.54834,-122.275383333,27.31
140318,161158,37.5490816667,-122.276171667,30.27
140318,161205,37.5496483333,-122.277138333,29.19
140318,161212,37.5501733333,-122.278045,26.55
140318,161219,37.5507316667,-122.278815,24.81
140318,161226,37.55137,-122.279031667,17.85
140318,161233,37.5516033333,-122.279033333,7.19
140318,161240,37.5517916667,-122.279716667,22.39
140318,161247,37.5520866667,-122.280256667,10.84
140318,161254,37.5520716667,-122.280201667,0.04
140318,161301,37.5520766667,-122.280188333,0.06
140318,161308,37.5520683333,-122.280178333,0.00
140318,161315,37.5520666667,-122.280173333,0.00
140318,161322,37.5520666667,-122.280173333,0.00
140318,161329,37.5520666667,-122.280173333,0.00
140318,161336,37.5520666667,-122.280173333,0.00
140318,161343,37.5520883333,-122.280205,5.85
140318,161350,37.5520016667,-122.280723333,18.70
140318,161357,37.55126,-122.281458333,29.90
140318,161404,37.5503666667,-122.282286667,33.14
140318,161411,37.5494783333,-122.283125,33.92
140318,161418,37.5484583333,-122.283656667,33.54
140318,161425,37.54764,-122.28397,17.19
140318,161432,37.5475583333,-122.283971667,0.04
140318,161439,37.5475566667,-122.283968333,0.02
140318,161446,37.54755,-122.283968333,0.04
140318,161453,37.5475433333,-122.283963333,0.00
140318,161500,37.5475416667,-122.283966667,0.00
140318,161507,37.5475433333,-122.283968333,0.19
140318,161514,37.5475466667,-122.28397,0.00
140318,161521,37.5475466667,-122.28397,0.17
140318,161528,37.5475566667,-122.283973333,0.00
140318,161535,37.5475566667,-122.283971667,0.00
140318,161542,37.5475583333,-122.283973333,0.19
140318,161549,37.547515,-122.284003333,8.34
140318,161556,37.5470416667,-122.28426,14.66
140318,161603,37.54658,-122.284793333,22.29
140318,161610,37.546135,-122.285565,21.84
140318,161617,37.5456983333,-122.28627,20.21
140318,161624,37.5452366667,-122.287028333,24.82
140318,161631,37.5448566667,-122.287658333,14.88
140318,161638,37.5447133333,-122.287873333,2.67
140318,161645,37.54455,-122.288138333,16.84
140318,161652,37.5440616667,-122.28899,29.40
140318,161659,37.5433416667,-122.289991667,32.84
140318,161706,37.5425333333,-122.290686667,23.36
140318,161713,37.5420666667,-122.290945,7.47
140318,161720,37.5420483333,-122.29096,0.03
140318,161727,37.5420533333,-122.290966667,0.01
140318,161734,37.5420566667,-122.290975,0.02
140318,161741,37.5420583333,-122.290975,0.15
140318,161748,37.5420616667,-122.290976667,0.02
140318,161755,37.5420616667,-122.290975,0.00
140318,161802,37.5420583333,-122.290975,0.00
140318,161809,37.54206,-122.290975,0.00
140318,161816,37.5418033333,-122.291131667,16.09
140318,161823,37.5410683333,-122.291616667,27.89
140318,161830,37.54042,-122.292506667,30.66
140318,161837,37.539795,-122.293535,31.65
140318,161844,37.5391516667,-122.294565,30.25
140318,161851,37.5385416667,-122.29554,29.61
140318,161858,37.538065,-122.296325,16.79
140318,161905,37.5382283333,-122.29678,15.25
140318,161912,37.5382,-122.297206667,7.84
140318,161919,37.53831,-122.297481667,11.43
140318,161926,37.5386766667,-122.29772,10.04
140318,161933,37.5389216667,-122.297651667,0.13
140318,161940,37.53891,-122.297658333,0.05
140318,161947,37.53889,-122.297671667,1.95
140318,161954,37.5388816667,-122.297635,0.32
140318,162001,37.5388933333,-122.297626667,0.23
140318,162008,37.53887,-122.297611667,1.08
140318,162015,37.53887,-122.29761,0.03
140318,162022,37.538855,-122.297625,2.58
140318,162029,37.53882,-122.297678333,1.78
140318,162036,37.538795,-122.297795,2.90
140318,162043,37.53878,-122.297908333,2.91
140318,162050,37.5387933333,-122.298016667,2.66
140318,162057,37.53876,-122.298028333,2.70
140318,162104,37.5386816667,-122.297953333,2.85
140318,162111,37.5386083333,-122.297886667,2.76
140318,162118,37.5385466667,-122.297843333,1.47
140318,162125,37.5385733333,-122.297906667,2.27
140318,162132,37.5386216667,-122.297968333,1.78
140318,162139,37.5386366667,-122.29798,0.37
140318,162146,37.5386533333,-122.29798,0.05
140318,162153,37.538655,-122.297978333,0.04
140318,162200,37.5386533333,-122.297975,0.41
140318,162207,37.538655,-122.297973333,0.05
140318,162214,37.538655,-122.297973333,0.04
140318,162221,37.538655,-122.297973333,0.01
140318,162228,37.538655,-122.297973333,0.46
140318,162235,37.5386516667,-122.297976667,0.57
140318,162242,37.5386533333,-122.297978333,0.16
140318,162249,37.5386516667,-122.297976667,0.02
140318,162256,37.5386516667,-122.297976667,0.03
140318,162303,37.5386516667,-122.297971667,0.25
140318,162310,37.5386516667,-122.29797,0.02
140318,162317,37.5386533333,-122.297973333,0.26
140318,162324,37.53865,-122.297973333,0.19
140318,162331,37.5386516667,-122.297971667,0.08
140318,162338,37.5386516667,-122.297971667,0.02
140318,162345,37.5386516667,-122.297971667,0.11
140318,162352,37.5386466667,-122.297973333,0.05
140318,162359,37.5386466667,-122.29797,0.03
140318,162406,37.5386466667,-122.297971667,0.03
140318,162413,37.53865,-122.29797,0.55
140318,162420,37.5386516667,-122.297968333,0.01
140318,162427,37.5386516667,-122.297968333,0.00
140318,162434,37.53865,-122.297968333,0.02
140318,162441,37.53865,-122.297968333,0.16
140318,162448,37.53865,-122.297966667,0.03
140318,162455,37.5386466667,-122.297965,0.05
140318,162502,37.538645,-122.297965,0.03
140318,162509,37.538635,-122.297968333,0.03
140318,162516,37.53863,-122.29797,0.02
140318,162523,37.5386316667,-122.29797,0.02
140318,162530,37.5386316667,-122.297971667,0.02
140318,162537,37.5386316667,-122.297971667,0.03
140318,162544,37.5386316667,-122.297971667,0.03
140318,162551,37.5386316667,-122.297971667,0.53
140318,162558,37.53863,-122.297965,0.64
140318,162605,37.53863,-122.297966667,0.09
140318,162612,37.53863,-122.297966667,0.01
140318,162619,37.53863,-122.297966667,0.11
140318,162626,37.53863,-122.297966667,0.06
140318,162634,37.53863,-122.297966667,0.03
140318,162641,37.53863,-122.297966667,0.09
140318,162648,37.5386383333,-122.297958333,0.69
140318,162655,37.53864,-122.297965,0.25
140318,162702,37.5386416667,-122.297963333,0.01
140318,162709,37.5386416667,-122.297963333,0.04
140318,162716,37.5386416667,-122.297963333,0.02
140318,162723,37.5386416667,-122.297963333,0.01
140318,162730,37.5386416667,-122.297963333,0.02
140318,162737,37.5386416667,-122.297963333,0.01
140318,162744,37.5386416667,-122.297963333,0.01
140318,162751,37.5386416667,-122.297963333,0.03
140318,162758,37.5386416667,-122.297963333,0.01
140318,162805,37.5386416667,-122.297963333,0.02
140318,162812,37.5386416667,-122.297963333,0.01
140318,162819,37.5386416667,-122.297963333,0.01
140318,162826,37.5386416667,-122.297963333,0.01
140318,162833,37.5386416667,-122.297963333,0.01
140318,162840,37.5386416667,-122.297963333,0.06
140318,162847,37.5386416667,-122.297963333,0.01
140318,162854,37.5386416667,-122.297963333,0.16
140318,162902,37.5386416667,-122.297963333,0.02
140318,162909,37.5386416667,-122.297963333,0.02
140318,162916,37.5386416667,-122.297963333,0.01
140318,162923,37.5386416667,-122.297963333,0.01
140318,162930,37.5386416667,-122.297963333,0.22
140318,162937,37.5386433333,-122.297965,0.22
140318,162944,37.5386433333,-122.297965,0.03
140318,162951,37.5386433333,-122.297965,0.02
140318,162958,37.5386433333,-122.297965,0.03
140318,163005,37.5386433333,-122.297965,0.06
140318,163012,37.5386433333,-122.297965,0.00
140318,163019,37.5386433333,-122.297965,0.02
140318,163026,37.5386433333,-122.297965,0.02
140318,163033,37.5386433333,-122.297965,0.12
140318,163040,37.5386433333,-122.297965,0.23
140318,163047,37.5386433333,-122.297965,0.19
140318,163054,37.5386433333,-122.297965,0.03
140318,163101,37.5386433333,-122.297965,0.06
140318,163108,37.5386433333,-122.297965,0.02
140318,163115,37.5386433333,-122.297965,0.08
140318,163122,37.5386433333,-122.297965,0.08
140318,163129,37.5386433333,-122.297965,0.02
140318,163136,37.5386433333,-122.297965,0.02
140318,163143,37.5386433333,-122.297965,0.01
140318,163150,37.5386433333,-122.297965,0.09
140318,163157,37.5386433333,-122.297965,0.05
140318,163204,37.5386433333,-122.297965,0.03
140318,163211,37.5386433333,-122.297965,0.08
140318,163218,37.5386433333,-122.297965,0.04
140318,163225,37.5386433333,-122.297965,0.02
140318,163232,37.5386433333,-122.297966667,0.07
140318,163239,37.5386433333,-122.297966667,0.07
140318,163246,37.5386433333,-122.297966667,0.03
140318,163253,37.5386433333,-122.297966667,0.04
140318,163300,37.5386433333,-122.297966667,0.02
140318,163307,37.5386433333,-122.297966667,0.01
140318,163314,37.5386433333,-122.297966667,0.02
140318,163321,37.5386433333,-122.297966667,0.01
140318,163328,37.5386433333,-122.297966667,0.01
140318,163335,37.5386433333,-122.297966667,0.03
140318,163342,37.5386433333,-122.297966667,0.10
140318,163349,37.5386433333,-122.297966667,0.02
140318,163356,37.5386433333,-122.297966667,0.01
140318,163403,37.5386433333,-122.297966667,0.02
140318,163410,37.5386433333,-122.297966667,0.03
140318,163417,37.5386433333,-122.297966667,0.04
140318,163424,37.5386433333,-122.297966667,0.06
140318,163431,37.5386433333,-122.297966667,0.06
140318,163438,37.5386433333,-122.297966667,0.01
140318,163445,37.5386433333,-122.297966667,0.02
140318,163452,37.5386433333,-122.297966667,0.02
140318,163459,37.5386433333,-122.297966667,0.01
140318,163506,37.5386433333,-122.297966667,0.07
140318,163513,37.5386433333,-122.297966667,0.05
140318,163520,37.5386433333,-122.297966667,0.00
140318,163527,37.5386433333,-122.297966667,0.01
140318,163534,37.5386433333,-122.297966667,0.02
140318,163541,37.5386433333,-122.297968333,0.23
140318,163548,37.5386433333,-122.297968333,0.02
140318,163555,37.5386433333,-122.297968333,0.03
140318,163602,37.5386433333,-122.297968333,0.01
140318,163609,37.5386433333,-122.297968333,0.01
140318,163616,37.5386433333,-122.297968333,0.01
140318,163623,37.5386433333,-122.297968333,0.02
140318,163630,37.5386433333,-122.297968333,0.04
140318,163637,37.5386433333,-122.297968333,0.04
140318,163644,37.5386433333,-122.297968333,0.07
140318,163651,37.5386433333,-122.297968333,0.01
140318,163658,37.5386433333,-122.297968333,0.03
140318,163705,37.5386416667,-122.29797,0.04
140318,163712,37.5386416667,-122.29797,0.03
140318,163719,37.5386416667,-122.29797,0.12
140318,163726,37.5386416667,-122.29797,0.08
140318,163733,37.5386416667,-122.29797,0.01
140318,163740,37.5386416667,-122.29797,0.08
140318,163747,37.5386416667,-122.29797,0.02
140318,163754,37.5386416667,-122.29797,0.01
140318,163801,37.5386433333,-122.297971667,0.69
140318,163808,37.538635,-122.297976667,0.35
140318,163815,37.5386216667,-122.297991667,0.74
140318,163822,37.5386183333,-122.298006667,0.31
140318,163829,37.538615,-122.298015,0.17
140318,163836,37.538615,-122.29802,0.17
140318,163843,37.5386216667,-122.298026667,0.47
140318,163850,37.5386366667,-122.298028333,0.45
140318,163857,37.5386516667,-122.298028333,0.46
140318,163904,37.5386683333,-122.298036667,0.60
140318,163911,37.5387233333,-122.29806,0.98
140318,163918,37.5389533333,-122.298225,10.82
140318,163925,37.5394783333,-122.298713333,20.23
140318,163932,37.5401383333,-122.299336667,24.96
140318,163939,37.540945,-122.300016667,29.35
140318,163946,37.54186,-122.30076,32.95
140318,163953,37.5428616667,-122.301613333,35.80
140318,164000,37.5439466667,-122.30256,39.46
140318,164007,37.54507,-122.303521667,41.01
140318,164014,37.5462733333,-122.304573333,44.27
140318,164021,37.5476133333,-122.30572,46.95
140318,164028,37.54897,-122.306846667,48.34
140318,164035,37.5504066667,-122.308026667,49.92
140318,164042,37.5519483333,-122.308958333,51.73
140318,164049,37.553585,-122.309731667,53.01
140318,164056,37.5552933333,-122.310526667,55.05
140318,164103,37.5569116667,-122.31159,56.69
140318,164110,37.5583966667,-122.313016667,57.77
140318,164117,37.5597916667,-122.314558333,55.12
140318,164124,37.5609883333,-122.315963333,48.63
140318,164131,37.562,-122.317213333,42.53
140318,164138,37.562925,-122.318223333,36.24
140318,164145,37.5637483333,-122.319071667,32.97
140318,164152,37.5645383333,-122.319925,30.64
140318,164159,37.56523,-122.320668333,26.82
140318,164206,37.5658816667,-122.321375,24.94
140318,164213,37.566455,-122.32198,22.90
140318,164220,37.5670383333,-122.322563333,22.32
140318,164227,37.5675516667,-122.323093333,20.50
140318,164234,37.56796,-122.323511667,14.36
140318,164241,37.5682433333,-122.323836667,9.95
140318,164248,37.568455,-122.324076667,7.01
140318,164255,37.5686083333,-122.324253333,4.50
140318,164302,37.56868,-122.324385,3.46
140318,164309,37.5686866667,-122.324396667,0.45
140318,164316,37.5686866667,-122.32439,0.00
140318,164323,37.56869,-122.324381667,0.00
140318,164330,37.56869,-122.324381667,0.00
140318,164337,37.5686933333,-122.32438,0.04
140318,164344,37.5686916667,-122.324388333,0.22
140318,164351,37.5686966667,-122.324386667,0.00
140318,164358,37.5687083333,-122.324391667,0.16
140318,164405,37.5688283333,-122.32445,5.04
140318,164412,37.56904,-122.324655,9.89
140318,164419,37.5694466667,-122.325171667,16.45
140318,164426,37.5698983333,-122.32575,20.70
140318,164433,37.5704933333,-122.326361667,24.28
140318,164440,37.571155,-122.327066667,27.17
140318,164447,37.57188,-122.327886667,30.67
140318,164454,37.5726716667,-122.328836667,33.20
140318,164501,37.5734666667,-122.329906667,35.70
140318,164508,37.5742433333,-122.331151667,38.50
140318,164515,37.5749466667,-122.332548333,39.85
140318,164522,37.5755833333,-122.334051667,42.34
140318,164529,37.57625,-122.335656667,43.76
140318,164536,37.576975,-122.337275,41.19
140318,164543,37.5776366667,-122.33875,36.39
140318,164550,37.57815,-122.339953333,30.76
140318,164557,37.5785666667,-122.340908333,24.81
140318,164604,37.5788966667,-122.341701667,22.62
140318,164611,37.5792683333,-122.342473333,19.60
140318,164618,37.5794816667,-122.343058333,14.41
140318,164625,37.5796483333,-122.343496667,12.54
140318,164632,37.5798283333,-122.343945,11.58
140318,164639,37.58003,-122.344356667,8.69
140318,164646,37.5800666667,-122.34448,0.62
140318,164653,37.5800783333,-122.34448,0.66
140318,164700,37.580085,-122.344458333,1.14
140318,164707,37.5800883333,-122.344433333,0.44
140318,164714,37.5801066667,-122.344428333,0.98
140318,164721,37.5801133333,-122.344428333,0.07
140318,164728,37.58013,-122.344443333,0.00
140318,164735,37.580185,-122.344621667,6.61
140318,164742,37.5803133333,-122.34496,10.91
140318,164749,37.5805316667,-122.345503333,16.41
140318,164756,37.5808033333,-122.346173333,20.68
140318,164803,37.5811583333,-122.347053333,25.28
140318,164810,37.58159,-122.348023333,27.98
140318,164817,37.5820266667,-122.349178333,31.33
140318,164824,37.5824966667,-122.350475,34.26
140318,164831,37.5830766667,-122.351868333,39.11
140318,164838,37.583735,-122.353371667,41.95
140318,164845,37.58442,-122.354975,44.70
140318,164852,37.5851733333,-122.356681667,46.57
140318,164859,37.5859366667,-122.358568333,49.27
140318,164906,37.58673,-122.360458333,51.14
140318,164913,37.5875433333,-122.362381667,52.77
140318,164920,37.5883866667,-122.36436,54.57
140318,164927,37.5892066667,-122.366341667,54.79
140318,164934,37.5900733333,-122.3684,58.00
140318,164941,37.590955,-122.370525,58.77
140318,164948,37.5918333333,-122.372648333,58.40
140318,164955,37.5926966667,-122.374695,56.13
140318,165002,37.5934716667,-122.376573333,50.11
140318,165009,37.594215,-122.378275,44.54
140318,165016,37.5948616667,-122.37976,38.43
140318,165023,37.5954016667,-122.381013333,32.70
140318,165030,37.5958933333,-122.382051667,26.67
140318,165037,37.596365,-122.382886667,25.27
140318,165044,37.5968966667,-122.383648333,25.79
140318,165051,37.5975416667,-122.38434,24.84
140318,165058,37.5981666667,-122.38497,24.10
140318,165105,37.598735,-122.385525,19.97
140318,165112,37.5991716667,-122.385951667,15.14
140318,165119,37.5994583333,-122.38625,11.80
140318,165126,37.599775,-122.386513333,10.89
140318,165133,37.5999833333,-122.38679,9.36
140318,165140,37.6001533333,-122.387031667,7.47
140318,165147,37.6002566667,-122.38722,3.88
140318,165154,37.6002716667,-122.387291667,1.68
140318,165201,37.6002633333,-122.387331667,0.97
140318,165208,37.6002583333,-122.38736,0.16
140318,165215,37.6002566667,-122.387511667,2.37
140318,165222,37.6002416667,-122.387573333,1.33
140318,165229,37.60022,-122.38758,0.62
140318,165236,37.6002266667,-122.387623333,1.01
140318,165243,37.6002816667,-122.387711667,2.34
140318,165250,37.6003616667,-122.387695,4.59
140318,165257,37.60057,-122.387706667,9.41
140318,165304,37.6010116667,-122.387938333,14.85
140318,165311,37.6015116667,-122.388415,19.72
140318,165318,37.6020966667,-122.389026667,23.81
140318,165325,37.6027433333,-122.3897,26.68
140318,165332,37.60345,-122.390408333,29.18
140318,165339,37.60424,-122.391206667,31.40
140318,165346,37.6050566667,-122.392023333,33.79
140318,165353,37.6059516667,-122.392906667,36.28
140318,165400,37.6069,-122.39385,39.22
140318,165407,37.6079166667,-122.394871667,41.44
140318,165414,37.6090033333,-122.395973333,44.74
140318,165421,37.6102066667,-122.397186667,47.47
140318,165428,37.6114783333,-122.398461667,49.12
140318,165435,37.6128416667,-122.39967,51.25
140318,165442,37.6142683333,-122.400805,52.38
140318,165449,37.6157566667,-122.401951667,54.29
140318,165456,37.6172616667,-122.403103333,54.34
140318,165503,37.6187766667,-122.40421,50.89
140318,165510,37.6201566667,-122.405213333,46.60
140318,165517,37.6213816667,-122.406151667,41.64
140318,165524,37.6224666667,-122.406956667,37.39
140318,165531,37.623505,-122.407605,35.53
140318,165538,37.6244916667,-122.408153333,31.00
140318,165545,37.6253116667,-122.408628333,25.70
140318,165552,37.6260283333,-122.409035,23.75
140318,165559,37.6267033333,-122.409421667,22.16
140318,165606,37.62735,-122.409785,21.00
140318,165613,37.627965,-122.410126667,20.58
140318,165620,37.6285516667,-122.410458333,18.63
140318,165627,37.6290466667,-122.410745,16.47
140318,165634,37.6295016667,-122.411005,14.14
140318,165641,37.6298683333,-122.411213333,10.15
140318,165648,37.6301266667,-122.411366667,7.95
140318,165655,37.6303516667,-122.411503333,7.16
140318,165702,37.63049,-122.411601667,2.81
140318,165709,37.6304933333,-122.411616667,0.02
140318,165716,37.630495,-122.411615,0.01
140318,165723,37.6304916667,-122.411618333,0.00
140318,165730,37.6304883333,-122.411615,0.22
140318,165737,37.63049,-122.411625,0.18
140318,165744,37.6304933333,-122.411628333,0.40
140318,165751,37.6305083333,-122.41164,0.77
140318,165758,37.63054,-122.411661667,1.75
140318,165805,37.630665,-122.411743333,5.38
140318,165812,37.6309083333,-122.41185,9.46
140318,165819,37.6313,-122.412056667,14.54
140318,165826,37.6318783333,-122.412386667,20.23
140318,165833,37.6325883333,-122.412681667,24.77
140318,165840,37.6334633333,-122.41293,30.35
140318,165848,37.6346533333,-122.413055,34.10
140318,165855,37.635885,-122.413068333,38.55
140318,165902,37.637185,-122.41308,40.82
140318,165909,37.638575,-122.413098333,44.52
140318,165916,37.640055,-122.413113333,46.80
140318,165923,37.641615,-122.413136667,48.88
140318,165930,37.6432433333,-122.413063333,51.01
140318,165937,37.644915,-122.412783333,52.72
140318,165944,37.64661,-122.412225,54.74
140318,165951,37.6482683333,-122.411395,55.61
140318,165958,37.649855,-122.410305,56.48
140318,170005,37.651385,-122.409033333,56.89
140318,170012,37.6529666667,-122.407723333,58.41
140318,170019,37.6545333333,-122.406298333,60.02
140318,170026,37.6561083333,-122.404763333,61.47
140318,170033,37.65773,-122.403191667,62.35
140318,170040,37.659345,-122.401595,63.22
140318,170047,37.6610183333,-122.399981667,64.82
140318,170054,37.662695,-122.398361667,65.04
140318,170101,37.6643616667,-122.39675,61.18
140318,170108,37.6658783333,-122.39526,57.14
140318,170115,37.667295,-122.3939,55.33
140318,170122,37.6687116667,-122.39253,54.98
140318,170129,37.6701183333,-122.391193333,55.08
140318,170136,37.671645,-122.390086667,54.29
140318,170143,37.6732816667,-122.389508333,53.09
140318,170150,37.6749783333,-122.389393333,51.44
140318,170157,37.67666,-122.38995,51.76
140318,170204,37.678215,-122.39096,52.66
140318,170211,37.6796316667,-122.392175,52.44
140318,170218,37.6810316667,-122.393401667,52.03
140318,170225,37.6824266667,-122.394648333,52.96
140318,170232,37.6838683333,-122.39587,53.07
140318,170239,37.6853516667,-122.397123333,56.03
140318,170246,37.68688,-122.398428333,56.68
140318,170253,37.68848,-122.399605,58.10
140318,170300,37.6902516667,-122.400581667,58.90
140318,170307,37.69212,-122.401296667,60.17
140318,170314,37.694085,-122.401738333,61.37
140318,170321,37.6961116667,-122.401865,62.84
140318,170328,37.698175,-122.401843333,64.74
140318,170335,37.700225,-122.40182,61.99
140318,170342,37.7021316667,-122.401813333,57.10
140318,170349,37.70388,-122.401808333,51.82
140318,170356,37.7054783333,-122.401805,48.47
140318,170403,37.7070216667,-122.4018,47.16
140318,170410,37.7085383333,-122.401808333,46.65
140318,170417,37.710035,-122.401725,45.60
140318,170424,37.711495,-122.40134,46.14
140318,170431,37.712955,-122.400903333,45.70
140318,170438,37.7143966667,-122.400481667,45.63
140318,170513,37.722215,-122.39739,53.25
140318,170520,37.72386,-122.396826667,54.40
140318,170527,37.725605,-122.39643,55.83
140318,170534,37.7274116667,-122.396196667,56.97
140318,170541,37.7292766667,-122.395948333,58.33
140318,170549,37.7314233333,-122.39563,58.06
140318,170617,37.739395,-122.394541667,61.39
140318,170624,37.74137,-122.394276667,62.18
140318,170631,37.7433716667,-122.394021667,60.21
140318,170638,37.7452366667,-122.393775,55.65
140318,170645,37.7469533333,-122.393535,51.47
140318,170652,37.7485116667,-122.393298333,45.93
140318,170659,37.7499033333,-122.393086667,41.75
140318,170706,37.7511566667,-122.392913333,37.25
140318,170714,37.75246,-122.392755,34.91
140318,170721,37.75359,-122.392645,35.00
140318,170845,37.7655,-122.393336667,18.90
140318,170852,37.7657733333,-122.393548333,10.12
140318,170859,37.7661416667,-122.394325,22.10
140318,170906,37.766585,-122.39486,16.19
140318,170913,37.7670083333,-122.395323333,17.60
140318,170920,37.7674533333,-122.395961667,20.23
140318,170927,37.7687266667,-122.397676667,18.99
140318,170934,37.7692833333,-122.398336667,17.58
140318,170941,37.7696633333,-122.398861667,17.84
140318,170948,37.7700583333,-122.399286667,16.71
140318,170955,37.7704466667,-122.399726667,15.39
140318,171002,37.7708433333,-122.400078333,12.07
140318,171009,37.771205,-122.400243333,12.09
140318,171016,37.7716033333,-122.400275,11.33
140318,171023,37.77194,-122.4002,10.84
140318,171030,37.7722633333,-122.400026667,10.64
140318,171037,37.772525,-122.399751667,10.00
140318,171044,37.7727733333,-122.399471667,10.02
140318,171051,37.7730133333,-122.399165,9.82
140318,171058,37.7732716667,-122.398905,10.12
140318,171105,37.7735816667,-122.398593333,11.34
140318,171112,37.7738816667,-122.398265,11.64
140318,171119,37.7741866667,-122.39791,12.17
140318,171126,37.7744833333,-122.397563333,11.93
140318,171133,37.7747533333,-122.397235,11.46
140318,171140,37.7749416667,-122.396965,7.90
140318,171147,37.7750783333,-122.396788333,5.21
140318,171154,37.7751716667,-122.396655,4.35
140318,171201,37.7752633333,-122.396536667,4.37
140318,171208,37.7753566667,-122.396423333,4.28
140318,171215,37.775455,-122.396293333,4.83
140318,171222,37.7755633333,-122.396163333,4.57
140318,171229,37.77567,-122.396035,4.39
140318,171236,37.7757816667,-122.395893333,3.95
140318,171243,37.7759,-122.395758333,4.45
140318,171250,37.7759783333,-122.395651667,2.79
140318,171257,37.7760216667,-122.395615,0.83
140318,171304,37.7760283333,-122.395616667,0.00
140318,171311,37.7760316667,-122.395615,0.50
140318,171318,37.776035,-122.395608333,0.00
140318,171325,37.77604,-122.395603333,0.18
140318,171332,37.7760433333,-122.395598333,0.26
140318,171339,37.77605,-122.395596667,0.04
140318,171346,37.77605,-122.39559,0.31
140318,171353,37.7760533333,-122.395583333,0.09
140318,171400,37.77605,-122.395583333,0.32
140318,171407,37.7760466667,-122.395583333,0.40
140318,171414,37.7760483333,-122.395585,0.00
140318,171421,37.7760616667,-122.39557,0.00
140318,171428,37.7761166667,-122.39555,0.00
140318,171435,37.7762016667,-122.395506667,2.05
140318,171442,37.77624,-122.395453333,1.77
140318,171449,37.7762783333,-122.395388333,1.80
140318,171456,37.776315,-122.395343333,1.46
140318,171503,37.7763416667,-122.395318333,1.63
140318,171510,37.7763683333,-122.395288333,1.40
140318,171517,37.7763933333,-122.395251667,1.81
140318,171524,37.7763783333,-122.395238333,1.57
140318,171531,37.77638,-122.395193333,1.64
140318,171538,37.7764033333,-122.395158333,1.36
140318,171545,37.7764166667,-122.395095,0.95
140318,171552,37.7764333333,-122.395053333,1.08
140318,171559,37.77646,-122.395005,1.13
140318,171606,37.77648,-122.394948333,1.87
140318,171613,37.77647,-122.394916667,1.49
